username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
samanaabhishek,2016-07-08 17:15,1,2,#DallasPoliceShootings - it's very bad. life matters for every human being.have to think twice.racism must not lead to death.be peace,,,#DallasPoliceShootings,751570560077803520,https://twitter.com/samanaabhishek/status/751570560077803520
TruthRaiderHQ,2016-07-09 01:04,4,5,#ImUglyBut trust me I'm not a terrorist. I tell people I'm a pastor. #DallasPoliceShooting #BlackLivesMatter pic.twitter.com/WA77SoiPZs,,,#ImUglyBut #DallasPoliceShooting #BlackLivesMatter,751688539000049664,https://twitter.com/TruthRaiderHQ/status/751688539000049664
ChelseaGstrein,2016-07-09 02:56,0,0,"#2016 #DallasPoliceShootings if I could say one thing it would be, murder is murder. It won't stop until you learn how to respect eachother",,,#2016 #DallasPoliceShootings,751716719756881920,https://twitter.com/ChelseaGstrein/status/751716719756881920
DeplorablesClub,2016-07-08 11:25,0,0,IS CRIMINALS BEING LET LOOSE A NEW NORMAL!!! #DallasPoliceShootings https:// twitter.com/businessinside r/status/751477992803577856 …,,,#DallasPoliceShootings,751482360693157889,https://twitter.com/DeplorablesClub/status/751482360693157889
WRosenbergTX,2016-07-08 16:34,1,8,"Once again Tex Lt. Gov. @DanPatrick manages to find most insensitive, tone-deaf thing to say: http:// bit.ly/29opDEJ #DallasPoliceShootings",,@DanPatrick,#DallasPoliceShootings,751560212029464577,https://twitter.com/WRosenbergTX/status/751560212029464577
Write2Fite,2016-07-10 21:15,51,85,"#PrayingForHumanity & Families of #DallasPoliceShootings , #PhilandoCastile , #AltonSterling ... #WeAreAllOne pic.twitter.com/Dg8lCVozHj",,,#PrayingForHumanity #DallasPoliceShootings #PhilandoCastile #AltonSterling #WeAreAllOne,752355635837018113,https://twitter.com/Write2Fite/status/752355635837018113
wawabrownie,2016-07-08 16:52,0,0,I hate beyond everything violence but Cops have to change their behaviour quickly. It's a disgrace. #DallasPoliceShooting #dallas,,,#DallasPoliceShooting #dallas,751564637716541440,https://twitter.com/wawabrownie/status/751564637716541440
Ziggy_Daddy,2016-07-08 10:29,0,0,"Charlie Pierce on #DallasPoliceShootings : ""The political utility of this...is going to be manifested in ways loud and indecent.""",,,#DallasPoliceShootings,751468192862572545,https://twitter.com/Ziggy_Daddy/status/751468192862572545
MHernandezWFAA,2016-07-13 03:47,8,12,. @DallasPD Sr Cpl Lorne Ahrens will be laid to rest today. He served 14 years on the force. #DallasPoliceShooting pic.twitter.com/hMq6IWgZqm,,@DallasPD,#DallasPoliceShooting,753178938357100544,https://twitter.com/MHernandezWFAA/status/753178938357100544
tigriscaptain,2016-07-09 15:02,0,0,#WeWantPeace #DallasPoliceShootings #BaghdadAttack #AtaturkAirportAttack #MedinaAttack https:// instagram.com/p/BHpC3mnDg7d/,,,#WeWantPeace #DallasPoliceShootings #BaghdadAttack #AtaturkAirportAttack #MedinaAttack,751899396418207744,https://twitter.com/tigriscaptain/status/751899396418207744
Kirk31415,2016-07-08 14:02,0,1,#DallasPoliceShooting Not a sniper. Not an elevated position. https://www. youtube.com/watch?v=gCAZHM Q59LI … pic.twitter.com/QVEhoW2j2c,,,#DallasPoliceShooting,751521970999746560,https://twitter.com/Kirk31415/status/751521970999746560
Rubiconski,2016-07-09 05:54,9,3,Stop sending our Police Dept's to terrorist training over in #Israel ... This has only made things worse... #DallasPoliceShooting,,,#Israel #DallasPoliceShooting,751761481092304896,https://twitter.com/Rubiconski/status/751761481092304896
frunga,2016-07-08 20:56,1,0,LOOK AT YOUR #FEED #STRING People...they are pushing you into a racial war #DallasPoliceShooting #PhilandoCastile #AltonSterling,,,#FEED #STRING #DallasPoliceShooting #PhilandoCastile #AltonSterling,751625952753364992,https://twitter.com/frunga/status/751625952753364992
bitehard69,2016-07-08 17:54,0,3,"#DallasPoliceShootings #justletthatsinkin ""Suspect was killed by police using a robot carrying a bomb.""",,,#DallasPoliceShootings #justletthatsinkin,751580212144504832,https://twitter.com/bitehard69/status/751580212144504832
AwNawHellNaw,2016-07-08 16:06,0,0,"horrible situation, but is anybody else concerned about the fact police have robot bombs? #RobotBombs #DallasPoliceShooting #skynet",,,#RobotBombs #DallasPoliceShooting #skynet,751553125526429696,https://twitter.com/AwNawHellNaw/status/751553125526429696
Tallulah_River,2016-07-09 08:45,0,0,Why did he get an honorable discharge? #DallasPoliceShootings,,,#DallasPoliceShootings,751804594108456960,https://twitter.com/Tallulah_River/status/751804594108456960
JBedellWHIO,2016-07-08 13:14,0,1,VIDEO: @cedarville prof. talks w/ me about #DallasPoliceShootings impact on #RNC . Our conversation. 5:30 & 6 @whiotv http://www. whio.com/videos/news/te nsion-between-police-communities-at-the-highest/vDqxZn/ …,,@cedarville @whiotv,#DallasPoliceShootings #RNC,751509662177132545,https://twitter.com/JBedellWHIO/status/751509662177132545
RAIANBOI,2013-09-17 03:17,0,0,"Un reservista trastornado por el 11-S: Aaron Alexis , de 34 años, dejó la Armada en 2011 por su difícil comport... http:// bit.ly/16g38bw",,,,379912105161261056,https://twitter.com/RAIANBOI/status/379912105161261056
strivehardest,2013-09-17 07:37,0,0,"Washington Navy Yard rampage; 12 Killed: Aaron Alexis (pictured right), opened fire and killed 12 people this ... http:// bit.ly/1gtnYZO",,,,379977471124176896,https://twitter.com/strivehardest/status/379977471124176896
LisaHShoemaker,2013-09-16 14:47,0,0,“ @Uber_DC : All rides from Navy Yard area this afternoon are free. #NavyYardShooting ” Great car service doing a great thing today!!,,@Uber_DC,#NavyYardShooting,379723348030529536,https://twitter.com/LisaHShoemaker/status/379723348030529536
demandingtruth,2013-09-20 14:53,0,0,I added a video to a @YouTube playlist http:// youtu.be/UxHRmSlNDus?a Aaron Alexis was on Antidepressants,,@YouTube,,381174361371459584,https://twitter.com/demandingtruth/status/381174361371459584
judehere,2013-09-16 21:05,0,0,@TimothyS @kgosztola @tobyzakaria @Reuters I figured the problem with the #NavyYardShooter was the background check,,@TimothyS @kgosztola @tobyzakaria @Reuters,#NavyYardShooter,379818265972727808,https://twitter.com/judehere/status/379818265972727808
Jaredd201,2013-09-16 13:03,0,0,"“ @DMVFollowers : Photo of dead gunman in Navy Yard shooting. 34 y/o Aaron Alexis of Fort Worth, Texas pic.twitter.com/rkxVNZlDvD ” smh..",,@DMVFollowers,,379697014923345922,https://twitter.com/Jaredd201/status/379697014923345922
nazar_bobol,2013-09-17 02:20,0,0,UT : FBI searches for naval base shooting motive: Details are emerging about Aaron Alexis ... http:// migre.me/g7cQk by //linkcut.ch/asew,,,,379897651459682304,https://twitter.com/nazar_bobol/status/379897651459682304
CGaye2,2013-09-17 08:18,0,0,"GUNMAN 'HEARD VOICES' Navy Yard shooter suffered paranoia: Aaron Alexis , the ex-Navy reservist who killed 12 in a massacre at Washin...",,,,379987658887266305,https://twitter.com/CGaye2/status/379987658887266305
Whateverbroseph,2013-09-17 18:28,0,0,@NHLBruins He was a Bruins fan. #NavyYardShooting https:// twitter.com/juliecareynbc/ status/380137931240787968 …,,@NHLBruins,#NavyYardShooting,380141294561284096,https://twitter.com/Whateverbroseph/status/380141294561284096
GerritysMarket,2013-09-16 13:57,0,0,"On behalf of everyone at Gerrity's, our thoughts/prayers go out to all those affected by the shootings in Washington, D.C. #NavyYardShooting",,,#NavyYardShooting,379710652740538368,https://twitter.com/GerritysMarket/status/379710652740538368
IGetMoeMoney,2013-09-16 16:20,0,0,""" @SkyNewsBreak : Update - Washington officials confirm 13 people dead in shooting at navy yard including the gunman #NavyYardShooting "" Yoo !",,@SkyNewsBreak,#NavyYardShooting,379746695191736320,https://twitter.com/IGetMoeMoney/status/379746695191736320
NickWhitaker22,2013-09-17 05:13,0,0,I'm watching a video of the Aaron Alexis shooting from last night.. So I win,,,,379941196665487361,https://twitter.com/NickWhitaker22/status/379941196665487361
PaulStewartII,2013-09-20 22:48,2,0,Navy Yard shows fallacy of NRA's 'more guns' solution http:// bit.ly/168lgtN #WhatWillItTake @NRA #DemandAction #NavyYard #NavyYardShooting,,@NRA,#WhatWillItTake #DemandAction #NavyYard #NavyYardShooting,381293737605079040,https://twitter.com/PaulStewartII/status/381293737605079040
Real_Housewives,2013-09-17 06:10,0,0,12 Victims Killed In Navy Yard Shooting Rampage; FBI ID’s Aaron Alexis As One Of The Shooters #repost http://www. sulia.com/c/navy-yard-sh ooting/f/ec47e187-cdff-4602-80d2-315cc9150f3c/?source=twitter&repost=720 …,,,#repost,379955498331959296,https://twitter.com/Real_Housewives/status/379955498331959296
gal_VA_n,2013-09-20 09:48,1,0,Stop comparing Edward Snowden and Aaron Alexis http:// bit.ly/1dvLw0s,,,,381097451761180672,https://twitter.com/gal_VA_n/status/381097451761180672
IsmValdez,2013-09-16 15:53,1,0,#NavyYardShooting Secret Service - Man threw fireworks over #Whitehouse fence. NO SHOTS FIRED #Washington,,,#NavyYardShooting #Whitehouse #Washington,379739724258107393,https://twitter.com/IsmValdez/status/379739724258107393
Rantaramic,2013-09-17 12:28,0,0,:( MT @LibyaLiberty : Wow. This is really disturbingly powerful.via @washingtonpost http://www. washingtonpost.com/rf/image_606w/ WashingtonPost/Content/Blogs/comic-riffs/StandingArt/NAVYARDnandreson.jpg?uuid=bAoBxh9KEeOUomxmtmjqVQ … #NavyYardShooting #guncontrol,,@LibyaLiberty @washingtonpost,#NavyYardShooting #guncontrol,380050527880372224,https://twitter.com/Rantaramic/status/380050527880372224
VirgilioMassimo,2013-09-17 05:05,0,0,"Aaron, il buddista cacciato dalla Marina dopo l’11 settembre era pieno di rabbia : Aaron Alexis , il responsabi... http:// bit.ly/18401Hn",,,,379939225962950656,https://twitter.com/VirgilioMassimo/status/379939225962950656
parkcitybuzz,2013-09-19 16:31,0,0,"Company That Vetted Aaron Alexis Is Under Criminal Investigation: USIS, a private company that performs thousands... http:// dlvr.it/40PBdL",,,,380836470543503360,https://twitter.com/parkcitybuzz/status/380836470543503360
MikeDubberlyGDA,2013-09-16 13:47,0,0,"FBI: Aaron Alexis , deceased, believed to be responsible for shootings @Washington Navy Yard in Washington, D.C., around 8:20 a.m",,@Washington,,379708097981599744,https://twitter.com/MikeDubberlyGDA/status/379708097981599744
Jvilches1988,2013-09-17 10:15,0,0,Autor de la masacre de Washington tenía problemas mentales y escuchaba voces: El padre de Aaron Alexis indicó ... http:// bit.ly/19aCtO8,,,,380017106789474305,https://twitter.com/Jvilches1988/status/380017106789474305
AJMacDonaldJr,2013-09-16 13:37,0,0,#NavyYardShooting - Suspected shooter served in U.S. Navy reserves... http:// fb.me/6iMay4TsG,,,#NavyYardShooting,379705679915024384,https://twitter.com/AJMacDonaldJr/status/379705679915024384
NeverUhFlaw,2013-09-16 13:33,0,0,Now 13 pronounced dead in D.C mass shooting including the suspect...a crazy black dude named AARON ALEXIS smh,,,,379704647042478081,https://twitter.com/NeverUhFlaw/status/379704647042478081
Bandgeekprobzz,2013-09-16 14:37,0,0,#NavyYardShooting,,,#NavyYardShooting,379720730919071744,https://twitter.com/Bandgeekprobzz/status/379720730919071744
RanyerMVP,2013-09-17 06:21,0,0,"¿Quién es Aaron Alexis , el atacante de la base naval en Washington?: Por Chelsea J. Carter, Ed Lavandera y Evan Perez WASHINGTON (CNN...",,,,379958294778875904,https://twitter.com/RanyerMVP/status/379958294778875904
JWSTEPHENSIII,2013-09-16 16:56,0,0,Ah-oh here come the gun grabbers #tcot #NavyYardShooting pic.twitter.com/45i7bMnj0R,,,#tcot #NavyYardShooting,379755792741978113,https://twitter.com/JWSTEPHENSIII/status/379755792741978113
LikeitornotMike,2013-09-18 16:52,0,0,"BEGINS AT THE TOP OF THE HOUR!!! #teamLIONshow : "" #NavyYardShooting , #Obamacare & Miss America Controversy"" on http://www. smacktongue.com !",,,#teamLIONshow #NavyYardShooting #Obamacare,380479510225113088,https://twitter.com/LikeitornotMike/status/380479510225113088
lisaag76,2013-09-16 13:35,0,1,Prayers going up for the victims and victims family of the #NavyYardShooting,,,#NavyYardShooting,379705107933167617,https://twitter.com/lisaag76/status/379705107933167617
ThisWeekABC,2013-09-21 09:30,0,0,Tmrw we cover the latest on the #NavyYardShooting investigation + examine the fallout from the country’s latest deadly mass shooting.,,,#NavyYardShooting,381455477822873601,https://twitter.com/ThisWeekABC/status/381455477822873601
Araksya,2013-09-16 13:56,0,0,And...Full-time navy reservist “ @HalEisner : DC Shooting UPDATE: 34 year old Texas man Aaron Alexis ID'd as shooter. pic.twitter.com/0KigMKjcLq ”,,@HalEisner,,379710467452977152,https://twitter.com/Araksya/status/379710467452977152
usnuevayorknoti,2013-09-19 19:30,0,0,Univision - Aaron Alexis tenía tarjeta válida para ingresar a la base naval http:// ow.ly/2A2SjJ,,,,380881720603852800,https://twitter.com/usnuevayorknoti/status/380881720603852800
RedneckReality,2013-09-20 16:27,0,0,#AaronAlexis #NavyYard #ParkPolice FBI Directors Chronology of wat Happend at Navy Yard http:// j.mp/16m3ug7,,,#AaronAlexis #NavyYard #ParkPolice,381198026003337216,https://twitter.com/RedneckReality/status/381198026003337216
WorldUSNews,2013-09-21 01:17,0,0,Capitol Police to probe response at Navy Yard - Las Vegas Sun http:// bit.ly/16NY1Tq - #NavyYardShooting,,,#NavyYardShooting,381331292463583232,https://twitter.com/WorldUSNews/status/381331292463583232
EvillySexyBitch,2013-09-16 16:10,3,0,“@IamNotSirius: Truthers Have the Navy Yard Shooting Pegged as Another False Flag within Hours http:// wp.me/p2pxgA-3A8 #NavyYardShooting ”,,@IamNotSirius,#NavyYardShooting,379744137513156609,https://twitter.com/EvillySexyBitch/status/379744137513156609
Garrett_R_Hall,2013-09-17 09:43,0,0,"Hey, @piersmorgan , did the #NavyYardShooter purchase any type of AR-15? Just curious.",,@piersmorgan,#NavyYardShooter,380009024210481152,https://twitter.com/Garrett_R_Hall/status/380009024210481152
OtrosRetuitean,2013-09-16 14:59,0,0,Identifican a Aaron Alexis como el autor del tiroteo en la Marina de Washington http:// bit.ly/18syj9o,,,,379726346030972928,https://twitter.com/OtrosRetuitean/status/379726346030972928
RepKayGranger,2013-09-16 14:10,1,4,I'm horrified by the #NavyYardShooting . I pray for the victims and their families as well as the law enforcement officials who responded.,,,#NavyYardShooting,379713865778335744,https://twitter.com/RepKayGranger/status/379713865778335744
amorris991,2013-09-17 09:15,1,0,You can honor #NavyYardShooting victims at today's #Nats game. @BHarper3407 supports it! More on All News 99.1 @WNEW : http:// bit.ly/18tERyI,,@BHarper3407 @WNEW,#NavyYardShooting #Nats,380002107002474496,https://twitter.com/amorris991/status/380002107002474496
AyomiO1,2013-09-16 13:51,0,0,Rip to those who died. #NavyYardShooting,,,#NavyYardShooting,379709039552126976,https://twitter.com/AyomiO1/status/379709039552126976
jarek_pawel,2013-09-18 08:38,0,0,Shoutout3 @mylessanko @congababy_cece @DJSteveSmooth @congacraig @yogrammydavis @pwhatshisname @ChrisAndrades #NavyYardShooting,,@mylessanko @congababy_cece @DJSteveSmooth @congacraig @yogrammydavis @pwhatshisname @ChrisAndrades,#NavyYardShooting,380355062515499008,https://twitter.com/jarek_pawel/status/380355062515499008
SirRainbowTroll,2013-09-17 11:44,0,0,"I would just like to say, CONGRATULATIONS D.C! I hope everyone had a wonderful time at the navy yard party. #NavyYardShooting",,,#NavyYardShooting,380039575726329856,https://twitter.com/SirRainbowTroll/status/380039575726329856
HINDSJOHNNY,2013-09-20 06:17,0,0,Navy Yard shooter Aaron Alexis was ‘not happy with America’ | Vision to America http:// po.st/d9rod5 via @po_st,,@po_st,,381044536102772736,https://twitter.com/HINDSJOHNNY/status/381044536102772736
mcollinsNEWS,2013-09-16 14:43,1,0,#Obama orders flags lowered to half-staff until sunset Friday in honor of victims of #NavyYardShooting .,,,#Obama #NavyYardShooting,379722250565332992,https://twitter.com/mcollinsNEWS/status/379722250565332992
RankingOfficial,2013-09-18 11:05,0,0,"The @AP quoted me on the #NavyYardShooting . Thx for keeping me anon, turns out I was wrong about a 2nd shooter :( http:// goo.gl/KMFpmH",,@AP,#NavyYardShooting,380392138694881280,https://twitter.com/RankingOfficial/status/380392138694881280
exposeliberals,2013-09-22 00:31,2,1,Aaron Alexis carved messages into shotgun – 'Better Off This Way' & 'My ELF' http:// is.gd/bkJbSq #tcot #tlot #Tgdn,,,#tcot #tlot #Tgdn,381682061079478272,https://twitter.com/exposeliberals/status/381682061079478272
tokeria,2013-09-17 16:25,0,0,Background Details On Suspected Shooter Aaron Alexis - Wall Street Journal (blog) http:// dlvr.it/3zjsMy #trending,,,#trending,380110183638130688,https://twitter.com/tokeria/status/380110183638130688
trinity_nola,2013-09-17 08:37,0,0,Episcopal Relief & Development Episcopal Relief & Development A prayer for the #NavyYardShooting ... http:// fb.me/2Haw9VnfJ,,,#NavyYardShooting,379992599836106752,https://twitter.com/trinity_nola/status/379992599836106752
CBS6,2013-09-16 13:29,4,0,"This is Aaron Alexis , who FBI ID as shooter. http:// ow.ly/i/3aovG #NavyYardShooting More info: http:// WTVR.com",,,#NavyYardShooting,379703506711883776,https://twitter.com/CBS6/status/379703506711883776
newsmatt,2013-09-19 04:00,0,0,Watching @todayshow . @DCPoliceDept 's Cathy Lanier set to appear soon. #NavyYardShooting #TODAYat60 #GetGlue http:// gtg.lu/15kbnVI,,@todayshow @DCPoliceDept,#NavyYardShooting #TODAYat60 #GetGlue,380647610975260672,https://twitter.com/newsmatt/status/380647610975260672
callerdotcom,2013-09-17 09:17,1,0,RT @buzzfeednews : FBI and DC police to hold a press conference at 2pm ET updating #NavyYardShooting investigation.,,@buzzfeednews,#NavyYardShooting,380002590194667520,https://twitter.com/callerdotcom/status/380002590194667520
10NewsCha,2013-09-16 14:03,0,0,#Breaking : Navy stands up Emergency Family Support Task Force in wake of #NavyYardShooting . @USNavy,,@USNavy,#Breaking #NavyYardShooting,379712171929640960,https://twitter.com/10NewsCha/status/379712171929640960
